condition,model,run_id,round,job,sector,chosen_group,success
baseline,gpt-5.5,11,4,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,11,5,Politicians,HC_LW,Tufa,0
baseline,gpt-5.5,11,6,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,11,7,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,11,8,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,11,9,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,11,10,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,11,11,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,11,12,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,11,13,Politicians,HC_LW,Aima,1
baseline,gpt-5.5,11,14,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,11,15,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,11,16,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,11,17,Dishwashers,LC_LW,Weki,0
baseline,gpt-5.5,11,18,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,11,19,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,11,20,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,11,21,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,11,22,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,11,23,Professors,HC_HW,Reku,1
baseline,gpt-5.5,11,24,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,11,25,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,11,26,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,11,27,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,11,28,Teachers,HC_HW,Reku,0
baseline,gpt-5.5,11,29,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,11,30,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,11,31,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,11,32,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,11,33,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,11,34,Professors,HC_HW,Reku,1
baseline,gpt-5.5,11,35,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,11,36,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,11,37,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,11,38,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,11,39,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,11,40,Childcare Aides,LC_HW,Aima,0
baseline,gpt-5.5,12,1,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,12,2,Cashiers,LC_LW,Reku,1
baseline,gpt-5.5,12,3,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,12,4,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,12,5,Teachers,HC_HW,Weki,1
baseline,gpt-5.5,12,6,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,12,7,Doctors,HC_HW,Weki,1
baseline,gpt-5.5,12,8,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,12,9,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,12,10,Homemakers,LC_HW,Aima,0
baseline,gpt-5.5,12,11,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,12,12,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,12,13,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,12,14,Garbage Collectors,LC_LW,Reku,1
baseline,gpt-5.5,12,15,Cashiers,LC_LW,Reku,1
baseline,gpt-5.5,12,16,Custodians,LC_LW,Reku,1
baseline,gpt-5.5,12,17,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,12,18,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,12,19,Custodians,LC_LW,Reku,1
baseline,gpt-5.5,12,20,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,12,21,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,12,22,Dishwashers,LC_LW,Reku,1
baseline,gpt-5.5,12,23,Dishwashers,LC_LW,Reku,1
baseline,gpt-5.5,12,24,Professors,HC_HW,Weki,1
baseline,gpt-5.5,12,25,Homemakers,LC_HW,Weki,1
baseline,gpt-5.5,12,26,Doctors,HC_HW,Weki,1
baseline,gpt-5.5,12,27,Professors,HC_HW,Weki,1
baseline,gpt-5.5,12,28,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,12,29,Veterinarians,HC_HW,Weki,1
baseline,gpt-5.5,12,30,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,12,31,Teachers,HC_HW,Weki,1
baseline,gpt-5.5,12,32,Psychiatrists,HC_HW,Weki,1
baseline,gpt-5.5,12,33,Garbage Collectors,LC_LW,Reku,1
baseline,gpt-5.5,12,34,Janitors,LC_LW,Reku,1
baseline,gpt-5.5,12,35,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,12,36,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,12,37,Janitors,LC_LW,Reku,1
baseline,gpt-5.5,12,38,Psychiatrists,HC_HW,Weki,1
baseline,gpt-5.5,12,39,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,12,40,Veterinarians,HC_HW,Weki,1
baseline,gpt-5.5,13,1,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,13,2,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,13,3,Doctors,HC_HW,Aima,0
baseline,gpt-5.5,13,4,Professors,HC_HW,Aima,1
baseline,gpt-5.5,13,5,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,13,6,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,13,7,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,13,8,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,13,9,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,13,10,Doctors,HC_HW,Tufa,1
baseline,gpt-5.5,13,11,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,13,12,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,13,13,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,13,14,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,13,15,Homemakers,LC_HW,Reku,0
baseline,gpt-5.5,13,16,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,13,17,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,13,18,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,13,19,Cashiers,LC_LW,Weki,0
baseline,gpt-5.5,13,20,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,13,21,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,13,22,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,13,23,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,13,24,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,13,25,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,13,26,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,13,27,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,13,28,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,13,29,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,13,30,Professors,HC_HW,Aima,0
baseline,gpt-5.5,13,31,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,13,32,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,13,33,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,13,34,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,13,35,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,13,36,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,13,37,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,13,38,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,13,39,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,13,40,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,14,1,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,14,2,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,14,3,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,14,4,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,14,5,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,14,6,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,14,7,Professors,HC_HW,Aima,1
baseline,gpt-5.5,14,8,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,14,9,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,14,10,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,14,11,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,14,12,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,14,13,Professors,HC_HW,Aima,1
baseline,gpt-5.5,14,14,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,14,15,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,14,16,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,14,17,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,14,18,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,14,19,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,14,20,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,14,21,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,14,22,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,14,23,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,14,24,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,14,25,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,14,26,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,14,27,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,14,28,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,14,29,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,14,30,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,14,31,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,14,32,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,14,33,Childcare Aides,LC_HW,Reku,0
baseline,gpt-5.5,14,34,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,14,35,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,14,36,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,14,37,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,14,38,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,14,39,Politicians,HC_LW,Tufa,0
baseline,gpt-5.5,14,40,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,15,1,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,15,2,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,15,3,Custodians,LC_LW,Weki,0
baseline,gpt-5.5,15,4,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,15,5,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,15,6,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,15,7,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,15,8,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,15,9,Professors,HC_HW,Aima,1
baseline,gpt-5.5,15,10,Bankers,HC_LW,Tufa,0
baseline,gpt-5.5,15,11,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,15,12,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,15,13,Psychiatrists,HC_HW,Aima,0
baseline,gpt-5.5,15,14,Bankers,HC_LW,Aima,1
baseline,gpt-5.5,15,15,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,15,16,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,15,17,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,15,18,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,15,19,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,15,20,Managers,HC_LW,Tufa,0
baseline,gpt-5.5,15,21,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,15,22,Garbage Collectors,LC_LW,Weki,0
baseline,gpt-5.5,15,23,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,15,24,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,15,25,Veterinarians,HC_HW,Aima,0
baseline,gpt-5.5,15,26,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,15,27,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,15,28,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,15,29,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,15,30,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,15,31,Professors,HC_HW,Aima,1
baseline,gpt-5.5,15,32,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,15,33,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,15,34,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,15,35,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,15,36,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,15,37,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,15,38,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,15,39,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,15,40,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,16,1,Homemakers,LC_HW,Tufa,1
baseline,gpt-5.5,16,2,Dishwashers,LC_LW,Aima,1
baseline,gpt-5.5,16,3,Managers,HC_LW,Reku,1
baseline,gpt-5.5,16,4,Bankers,HC_LW,Reku,1
baseline,gpt-5.5,16,5,Waiters,LC_HW,Tufa,1
baseline,gpt-5.5,16,6,Psychiatrists,HC_HW,Weki,1
baseline,gpt-5.5,16,7,Dishwashers,LC_LW,Aima,1
baseline,gpt-5.5,16,8,Waiters,LC_HW,Tufa,1
baseline,gpt-5.5,16,9,Teachers,HC_HW,Weki,1
baseline,gpt-5.5,16,10,Cashiers,LC_LW,Aima,1
baseline,gpt-5.5,16,11,Rehabilitation Counselors,LC_HW,Tufa,1
baseline,gpt-5.5,16,12,Cashiers,LC_LW,Aima,1
baseline,gpt-5.5,16,13,Professors,HC_HW,Weki,1
baseline,gpt-5.5,16,14,Veterinarians,HC_HW,Weki,1
baseline,gpt-5.5,16,15,Receptionists,LC_HW,Tufa,1
baseline,gpt-5.5,16,16,Lawyers,HC_LW,Reku,1
baseline,gpt-5.5,16,17,Doctors,HC_HW,Weki,1
baseline,gpt-5.5,16,18,Garbage Collectors,LC_LW,Aima,0
baseline,gpt-5.5,16,19,Garbage Collectors,LC_LW,Tufa,1
baseline,gpt-5.5,16,20,Custodians,LC_LW,Aima,1
baseline,gpt-5.5,16,21,Janitors,LC_LW,Aima,1
baseline,gpt-5.5,16,22,Professors,HC_HW,Weki,1
baseline,gpt-5.5,16,23,Receptionists,LC_HW,Tufa,1
baseline,gpt-5.5,16,24,Managers,HC_LW,Reku,1
baseline,gpt-5.5,16,25,Financial Advisors,HC_LW,Reku,1
baseline,gpt-5.5,16,26,Lawyers,HC_LW,Reku,1
baseline,gpt-5.5,16,27,Homemakers,LC_HW,Tufa,1
baseline,gpt-5.5,16,28,Childcare Aides,LC_HW,Tufa,1
baseline,gpt-5.5,16,29,Politicians,HC_LW,Reku,0
baseline,gpt-5.5,16,30,Janitors,LC_LW,Aima,1
baseline,gpt-5.5,16,31,Veterinarians,HC_HW,Weki,1
baseline,gpt-5.5,16,32,Custodians,LC_LW,Aima,1
baseline,gpt-5.5,16,33,Rehabilitation Counselors,LC_HW,Tufa,1
baseline,gpt-5.5,16,34,Financial Advisors,HC_LW,Reku,1
baseline,gpt-5.5,16,35,Teachers,HC_HW,Weki,1
baseline,gpt-5.5,16,36,Psychiatrists,HC_HW,Weki,1
baseline,gpt-5.5,16,37,Childcare Aides,LC_HW,Tufa,0
baseline,gpt-5.5,16,38,Politicians,HC_LW,Weki,1
baseline,gpt-5.5,16,39,Doctors,HC_HW,Weki,1
baseline,gpt-5.5,16,40,Bankers,HC_LW,Reku,1
baseline,gpt-5.5,17,1,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,17,2,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,17,3,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,17,4,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,17,5,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,17,6,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,17,7,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,17,8,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,17,9,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,17,10,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,17,11,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,17,12,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,17,13,Rehabilitation Counselors,LC_HW,Reku,0
baseline,gpt-5.5,17,14,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,17,15,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,17,16,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,17,17,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,17,18,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,17,19,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,17,20,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,17,21,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,17,22,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,17,23,Doctors,HC_HW,Aima,0
baseline,gpt-5.5,17,24,Receptionists,LC_HW,Reku,0
baseline,gpt-5.5,17,25,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,17,26,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,17,27,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,17,28,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,17,29,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,17,30,Professors,HC_HW,Aima,1
baseline,gpt-5.5,17,31,Managers,HC_LW,Tufa,0
baseline,gpt-5.5,17,32,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,17,33,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,17,34,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,17,35,Teachers,HC_HW,Aima,0
baseline,gpt-5.5,17,36,Professors,HC_HW,Aima,1
baseline,gpt-5.5,17,37,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,17,38,Waiters,LC_HW,Reku,0
baseline,gpt-5.5,17,39,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,17,40,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,18,1,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,18,2,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,18,3,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,18,4,Financial Advisors,HC_LW,Tufa,0
baseline,gpt-5.5,18,5,Teachers,HC_HW,Tufa,1
baseline,gpt-5.5,18,6,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,18,7,Rehabilitation Counselors,LC_HW,Aima,0
baseline,gpt-5.5,18,8,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,18,9,Lawyers,HC_LW,Reku,1
baseline,gpt-5.5,18,10,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,18,11,Veterinarians,HC_HW,Tufa,1
baseline,gpt-5.5,18,12,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,18,13,Bankers,HC_LW,Reku,1
baseline,gpt-5.5,18,14,Receptionists,LC_HW,Aima,0
baseline,gpt-5.5,18,15,Politicians,HC_LW,Reku,1
baseline,gpt-5.5,18,16,Psychiatrists,HC_HW,Tufa,1
baseline,gpt-5.5,18,17,Lawyers,HC_LW,Reku,1
baseline,gpt-5.5,18,18,Managers,HC_LW,Reku,1
baseline,gpt-5.5,18,19,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,18,20,Politicians,HC_LW,Reku,1
baseline,gpt-5.5,18,21,Professors,HC_HW,Tufa,1
baseline,gpt-5.5,18,22,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,18,23,Doctors,HC_HW,Tufa,1
baseline,gpt-5.5,18,24,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,18,25,Dishwashers,LC_LW,Weki,0
baseline,gpt-5.5,18,26,Teachers,HC_HW,Tufa,1
baseline,gpt-5.5,18,27,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,18,28,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,18,29,Psychiatrists,HC_HW,Tufa,1
baseline,gpt-5.5,18,30,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,18,31,Financial Advisors,HC_LW,Reku,1
baseline,gpt-5.5,18,32,Professors,HC_HW,Tufa,1
baseline,gpt-5.5,18,33,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,18,34,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,18,35,Custodians,LC_LW,Weki,0
baseline,gpt-5.5,18,36,Managers,HC_LW,Reku,1
baseline,gpt-5.5,18,37,Veterinarians,HC_HW,Tufa,1
baseline,gpt-5.5,18,38,Bankers,HC_LW,Reku,1
baseline,gpt-5.5,18,39,Doctors,HC_HW,Tufa,1
baseline,gpt-5.5,18,40,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,19,1,Homemakers,LC_HW,Tufa,1
baseline,gpt-5.5,19,2,Teachers,HC_HW,Aima,0
baseline,gpt-5.5,19,3,Lawyers,HC_LW,Aima,1
baseline,gpt-5.5,19,4,Professors,HC_HW,Reku,1
baseline,gpt-5.5,19,5,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,19,6,Receptionists,LC_HW,Tufa,1
baseline,gpt-5.5,19,7,Bankers,HC_LW,Aima,1
baseline,gpt-5.5,19,8,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,19,9,Veterinarians,HC_HW,Reku,0
baseline,gpt-5.5,19,10,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,19,11,Bankers,HC_LW,Aima,1
baseline,gpt-5.5,19,12,Waiters,LC_HW,Tufa,1
baseline,gpt-5.5,19,13,Managers,HC_LW,Aima,1
baseline,gpt-5.5,19,14,Managers,HC_LW,Aima,1
baseline,gpt-5.5,19,15,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,19,16,Veterinarians,HC_HW,Tufa,1
baseline,gpt-5.5,19,17,Homemakers,LC_HW,Tufa,1
baseline,gpt-5.5,19,18,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,19,19,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,19,20,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,19,21,Childcare Aides,LC_HW,Tufa,1
baseline,gpt-5.5,19,22,Politicians,HC_LW,Aima,1
baseline,gpt-5.5,19,23,Rehabilitation Counselors,LC_HW,Tufa,1
baseline,gpt-5.5,19,24,Lawyers,HC_LW,Aima,1
baseline,gpt-5.5,19,25,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,19,26,Childcare Aides,LC_HW,Tufa,1
baseline,gpt-5.5,19,27,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,19,28,Professors,HC_HW,Reku,1
baseline,gpt-5.5,19,29,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,19,30,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,19,31,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,19,32,Receptionists,LC_HW,Tufa,1
baseline,gpt-5.5,19,33,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,19,34,Rehabilitation Counselors,LC_HW,Tufa,1
baseline,gpt-5.5,19,35,Financial Advisors,HC_LW,Aima,1
baseline,gpt-5.5,19,36,Politicians,HC_LW,Aima,1
baseline,gpt-5.5,19,37,Waiters,LC_HW,Tufa,1
baseline,gpt-5.5,19,38,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,19,39,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,19,40,Financial Advisors,HC_LW,Aima,0
baseline,gpt-5.5,20,1,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,20,2,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,20,3,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,20,4,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,20,5,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,20,6,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,20,7,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,20,8,Homemakers,LC_HW,Aima,0
baseline,gpt-5.5,20,9,Doctors,HC_HW,Reku,0
baseline,gpt-5.5,20,10,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,20,11,Homemakers,LC_HW,Weki,1
baseline,gpt-5.5,20,12,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,20,13,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,20,14,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,20,15,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,20,16,Professors,HC_HW,Reku,1
baseline,gpt-5.5,20,17,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,20,18,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,20,19,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,20,20,Veterinarians,HC_HW,Reku,0
baseline,gpt-5.5,20,21,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,20,22,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,20,23,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,20,24,Waiters,LC_HW,Aima,0
baseline,gpt-5.5,20,25,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,20,26,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,20,27,Psychiatrists,HC_HW,Reku,0
baseline,gpt-5.5,20,28,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,20,29,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,20,30,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,20,31,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,20,32,Waiters,LC_HW,Weki,1
baseline,gpt-5.5,20,33,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,20,34,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,20,35,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,20,36,Doctors,HC_HW,Aima,0
baseline,gpt-5.5,20,37,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,20,38,Professors,HC_HW,Reku,0
baseline,gpt-5.5,20,39,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,20,40,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,21,1,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,21,2,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,21,3,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,21,4,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,21,5,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,21,6,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,21,7,Politicians,HC_LW,Tufa,1
