condition,model,run_id,round,job,sector,chosen_group,success,diversity_bonus,total_points
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,6,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,7,Teachers,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,8,Cashiers,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,9,Janitors,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,10,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,11,Bankers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,12,Managers,HC_LW,Tufa,0,0.5,0.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,13,Waiters,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,14,Professors,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,15,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,16,Waiters,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,17,Managers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,18,Doctors,HC_HW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,19,Teachers,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,2,20,Professors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,1,Janitors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,2,Doctors,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,3,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,4,Receptionists,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,5,Lawyers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,6,Professors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,7,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,8,Bankers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,9,Managers,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,10,Teachers,HC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,11,Managers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,12,Professors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,13,Waiters,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,14,Janitors,LC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,15,Teachers,HC_HW,Weki,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,16,Waiters,LC_HW,Tufa,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,17,Bankers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,18,Receptionists,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,19,Lawyers,HC_LW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,3,20,Cashiers,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,1,Professors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,2,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,3,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,4,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,5,Doctors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,6,Cashiers,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,7,Bankers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,8,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,9,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,10,Teachers,HC_HW,Weki,0,0.5,0.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,11,Receptionists,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,12,Managers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,13,Professors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,14,Managers,HC_LW,Reku,0,0.5,0.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,15,Lawyers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,16,Cashiers,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,17,Janitors,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,18,Waiters,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,19,Lawyers,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,4,20,Waiters,LC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,1,Waiters,LC_HW,Tufa,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,2,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,3,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,4,Bankers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,5,Janitors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,6,Bankers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,7,Teachers,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,8,Professors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,9,Cashiers,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,10,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,11,Doctors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,12,Lawyers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,13,Professors,HC_HW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,14,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,15,Managers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,16,Lawyers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,17,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,18,Waiters,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,19,Managers,HC_LW,Aima,0,0.3333333333333333,0.3333333333333333
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,5,20,Receptionists,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,1,Professors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,2,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,3,Bankers,HC_LW,Reku,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,4,Teachers,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,5,Managers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,6,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,7,Janitors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,8,Lawyers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,9,Doctors,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,10,Professors,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,11,Lawyers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,12,Waiters,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,13,Cashiers,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,14,Teachers,HC_HW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,15,Cashiers,LC_LW,Aima,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,16,Managers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,17,Receptionists,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,18,Waiters,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,19,Bankers,HC_LW,Weki,0,0.5,0.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,6,20,Janitors,LC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,1,Doctors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,2,Waiters,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,3,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,4,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,5,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,6,Managers,HC_LW,Tufa,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,7,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,8,Janitors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,9,Cashiers,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,10,Teachers,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,11,Professors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,12,Lawyers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,13,Waiters,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,14,Lawyers,HC_LW,Tufa,0,0.5,0.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,15,Professors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,16,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,17,Receptionists,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,18,Doctors,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,19,Bankers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,7,20,Managers,HC_LW,Weki,0,0.5,0.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,1,Managers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,2,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,3,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,4,Lawyers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,5,Waiters,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,6,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,7,Janitors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,8,Cashiers,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,9,Professors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,10,Lawyers,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,11,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,12,Receptionists,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,13,Janitors,LC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,14,Teachers,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,15,Managers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,16,Doctors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,17,Professors,HC_HW,Weki,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,18,Waiters,LC_HW,Reku,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,19,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,8,20,Bankers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,1,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,2,Professors,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,3,Lawyers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,4,Doctors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,5,Professors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,6,Cashiers,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,7,Teachers,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,8,Receptionists,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,9,Bankers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,10,Waiters,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,11,Lawyers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,12,Doctors,HC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,13,Janitors,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,14,Managers,HC_LW,Weki,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,15,Teachers,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,16,Bankers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,17,Waiters,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,18,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,19,Managers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,9,20,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,1,Professors,HC_HW,Tufa,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,2,Managers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,3,Receptionists,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,4,Teachers,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,5,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,6,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,7,Cashiers,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,8,Waiters,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,9,Janitors,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,10,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,11,Doctors,HC_HW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,12,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,13,Waiters,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,14,Cashiers,LC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,15,Lawyers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,16,Lawyers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,17,Professors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,18,Managers,HC_LW,Tufa,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,19,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,10,20,Bankers,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,1,Janitors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,2,Bankers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,3,Teachers,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,4,Doctors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,5,Waiters,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,6,Cashiers,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,7,Professors,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,8,Managers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,9,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,10,Lawyers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,11,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,12,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,13,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,14,Receptionists,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,15,Waiters,LC_HW,Reku,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,16,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,17,Professors,HC_HW,Weki,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,18,Managers,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,19,Lawyers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,11,20,Doctors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,1,Cashiers,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,2,Janitors,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,3,Waiters,LC_HW,Reku,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,4,Lawyers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,5,Bankers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,6,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,7,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,8,Professors,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,9,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,10,Doctors,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,11,Lawyers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,12,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,13,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,14,Managers,HC_LW,Weki,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,15,Doctors,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,16,Janitors,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,17,Managers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,18,Teachers,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,19,Professors,HC_HW,Tufa,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,12,20,Waiters,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,1,Managers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,2,Bankers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,3,Teachers,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,4,Receptionists,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,5,Lawyers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,6,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,7,Doctors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,8,Waiters,LC_HW,Weki,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,9,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,10,Doctors,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,11,Professors,HC_HW,Weki,0,1.0,1.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,12,Waiters,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,13,Lawyers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,14,Bankers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,15,Cashiers,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,16,Teachers,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,17,Managers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,18,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,19,Professors,HC_HW,Tufa,1,0.5,1.5
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,13,20,Janitors,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,14,1,Waiters,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,14,2,Professors,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,meta-llama/llama-3.3-70b-instruct,14,3,Doctors,HC_HW,Reku,1,1.0,2.0
