condition,model,run_id,round,job,sector,chosen_group,success,diversity_bonus,total_points
explicit_incentivization,gpt-5.4-mini,7,19,Childcare Aides,LC_HW,Reku,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,7,20,Cashiers,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,7,21,Bankers,HC_LW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,7,22,Rehabilitation Counselors,LC_HW,Reku,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,7,23,Politicians,HC_LW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,7,24,Psychiatrists,HC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,7,25,Lawyers,HC_LW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,7,26,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,7,27,Rehabilitation Counselors,LC_HW,Reku,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,7,28,Doctors,HC_HW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,7,29,Teachers,HC_HW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,7,30,Teachers,HC_HW,Aima,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,7,31,Garbage Collectors,LC_LW,Weki,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,7,32,Waiters,LC_HW,Reku,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,7,33,Professors,HC_HW,Aima,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,7,34,Lawyers,HC_LW,Tufa,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,7,35,Homemakers,LC_HW,Reku,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,7,36,Psychiatrists,HC_HW,Aima,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,7,37,Veterinarians,HC_HW,Aima,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,7,38,Managers,HC_LW,Tufa,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,7,39,Veterinarians,HC_HW,Aima,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,7,40,Financial Advisors,HC_LW,Tufa,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,8,1,Psychiatrists,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,2,Waiters,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,3,Teachers,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,8,4,Garbage Collectors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,5,Rehabilitation Counselors,LC_HW,Reku,0,0.5,0.5
explicit_incentivization,gpt-5.4-mini,8,6,Doctors,HC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,7,Janitors,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,8,8,Receptionists,LC_HW,Weki,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,8,9,Receptionists,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,10,Garbage Collectors,LC_LW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,11,Doctors,HC_HW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,8,12,Lawyers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,13,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,14,Professors,HC_HW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,8,15,Waiters,LC_HW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,16,Janitors,LC_LW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,8,17,Custodians,LC_LW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,8,18,Managers,HC_LW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,19,Childcare Aides,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,8,20,Veterinarians,HC_HW,Aima,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,8,21,Managers,HC_LW,Weki,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,8,22,Veterinarians,HC_HW,Aima,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,8,23,Bankers,HC_LW,Aima,0,0.5,0.5
explicit_incentivization,gpt-5.4-mini,8,24,Politicians,HC_LW,Weki,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,25,Childcare Aides,LC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,26,Homemakers,LC_HW,Aima,0,0.25,0.25
explicit_incentivization,gpt-5.4-mini,8,27,Cashiers,LC_LW,Reku,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,8,28,Rehabilitation Counselors,LC_HW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,8,29,Homemakers,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,8,30,Politicians,HC_LW,Weki,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,8,31,Dishwashers,LC_LW,Tufa,0,0.16666666666666666,0.16666666666666666
explicit_incentivization,gpt-5.4-mini,8,32,Dishwashers,LC_LW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,33,Financial Advisors,HC_LW,Weki,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,8,34,Financial Advisors,HC_LW,Weki,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,8,35,Teachers,HC_HW,Aima,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,8,36,Custodians,LC_LW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,8,37,Professors,HC_HW,Aima,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,8,38,Psychiatrists,HC_HW,Aima,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,8,39,Lawyers,HC_LW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,8,40,Bankers,HC_LW,Weki,0,0.14285714285714285,0.14285714285714285
explicit_incentivization,gpt-5.4-mini,9,1,Childcare Aides,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,9,2,Garbage Collectors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,9,3,Receptionists,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,9,4,Psychiatrists,HC_HW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,9,5,Janitors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,9,6,Receptionists,LC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,9,7,Psychiatrists,HC_HW,Reku,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,9,8,Teachers,HC_HW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,9,9,Financial Advisors,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,9,10,Managers,HC_LW,Reku,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,9,11,Politicians,HC_LW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,9,12,Professors,HC_HW,Reku,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,9,13,Childcare Aides,LC_HW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,9,14,Doctors,HC_HW,Reku,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,9,15,Custodians,LC_LW,Weki,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,9,16,Politicians,HC_LW,Reku,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,9,17,Bankers,HC_LW,Reku,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,9,18,Waiters,LC_HW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,9,19,Homemakers,LC_HW,Aima,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,9,20,Lawyers,HC_LW,Reku,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,9,21,Veterinarians,HC_HW,Reku,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,9,22,Financial Advisors,HC_LW,Reku,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,9,23,Garbage Collectors,LC_LW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,9,24,Custodians,LC_LW,Weki,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,9,25,Dishwashers,LC_LW,Weki,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,9,26,Bankers,HC_LW,Reku,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,9,27,Lawyers,HC_LW,Reku,0,0.1111111111111111,0.1111111111111111
explicit_incentivization,gpt-5.4-mini,9,28,Dishwashers,LC_LW,Weki,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,9,29,Cashiers,LC_LW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,9,30,Waiters,LC_HW,Aima,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,9,31,Managers,HC_LW,Reku,0,0.1,0.1
explicit_incentivization,gpt-5.4-mini,9,32,Professors,HC_HW,Reku,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,9,33,Doctors,HC_HW,Reku,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,9,34,Cashiers,LC_LW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,9,35,Teachers,HC_HW,Reku,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,9,36,Janitors,LC_LW,Weki,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,9,37,Rehabilitation Counselors,LC_HW,Aima,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,9,38,Homemakers,LC_HW,Aima,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,9,39,Rehabilitation Counselors,LC_HW,Aima,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,9,40,Veterinarians,HC_HW,Reku,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,10,1,Janitors,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,10,2,Homemakers,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,10,3,Politicians,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,10,4,Waiters,LC_HW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,10,5,Financial Advisors,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,10,6,Garbage Collectors,LC_LW,Reku,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,10,7,Veterinarians,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,10,8,Cashiers,LC_LW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,10,9,Bankers,HC_LW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,10,10,Managers,HC_LW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,10,11,Dishwashers,LC_LW,Reku,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,10,12,Childcare Aides,LC_HW,Weki,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,10,13,Teachers,HC_HW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,10,14,Homemakers,LC_HW,Weki,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,10,15,Rehabilitation Counselors,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,10,16,Dishwashers,LC_LW,Reku,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,10,17,Receptionists,LC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,10,18,Janitors,LC_LW,Reku,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,10,19,Bankers,HC_LW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,10,20,Professors,HC_HW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,10,21,Childcare Aides,LC_HW,Weki,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,10,22,Custodians,LC_LW,Reku,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,10,23,Cashiers,LC_LW,Reku,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,10,24,Waiters,LC_HW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,10,25,Rehabilitation Counselors,LC_HW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,10,26,Psychiatrists,HC_HW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,10,27,Garbage Collectors,LC_LW,Reku,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,10,28,Financial Advisors,HC_LW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,10,29,Lawyers,HC_LW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,10,30,Doctors,HC_HW,Tufa,0,0.2,0.2
explicit_incentivization,gpt-5.4-mini,10,31,Professors,HC_HW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,10,32,Doctors,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,10,33,Psychiatrists,HC_HW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,10,34,Lawyers,HC_LW,Tufa,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,10,35,Receptionists,LC_HW,Aima,0,0.16666666666666666,0.16666666666666666
explicit_incentivization,gpt-5.4-mini,10,36,Custodians,LC_LW,Reku,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,10,37,Veterinarians,HC_HW,Tufa,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,10,38,Teachers,HC_HW,Tufa,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,10,39,Politicians,HC_LW,Tufa,0,0.1111111111111111,0.1111111111111111
explicit_incentivization,gpt-5.4-mini,10,40,Managers,HC_LW,Tufa,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,11,1,Garbage Collectors,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,11,2,Dishwashers,LC_LW,Weki,0,0.5,0.5
explicit_incentivization,gpt-5.4-mini,11,3,Custodians,LC_LW,Weki,0,0.3333333333333333,0.3333333333333333
explicit_incentivization,gpt-5.4-mini,11,4,Bankers,HC_LW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,11,5,Managers,HC_LW,Reku,0,0.5,0.5
explicit_incentivization,gpt-5.4-mini,11,6,Bankers,HC_LW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,11,7,Cashiers,LC_LW,Aima,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,11,8,Professors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,11,9,Financial Advisors,HC_LW,Reku,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,11,10,Rehabilitation Counselors,LC_HW,Aima,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,11,11,Homemakers,LC_HW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,11,12,Receptionists,LC_HW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,11,13,Professors,HC_HW,Tufa,0,0.5,0.5
explicit_incentivization,gpt-5.4-mini,11,14,Custodians,LC_LW,Weki,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,11,15,Receptionists,LC_HW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,11,16,Doctors,HC_HW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,11,17,Waiters,LC_HW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,11,18,Veterinarians,HC_HW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,11,19,Dishwashers,LC_LW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,11,20,Garbage Collectors,LC_LW,Weki,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,11,21,Politicians,HC_LW,Reku,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,11,22,Managers,HC_LW,Reku,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,11,23,Psychiatrists,HC_HW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,11,24,Politicians,HC_LW,Reku,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,11,25,Waiters,LC_HW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,11,26,Cashiers,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,11,27,Teachers,HC_HW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,11,28,Psychiatrists,HC_HW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,11,29,Childcare Aides,LC_HW,Aima,0,0.3333333333333333,0.3333333333333333
explicit_incentivization,gpt-5.4-mini,11,30,Janitors,LC_LW,Weki,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,11,31,Doctors,HC_HW,Tufa,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,11,32,Teachers,HC_HW,Tufa,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,11,33,Financial Advisors,HC_LW,Reku,0,0.125,0.125
explicit_incentivization,gpt-5.4-mini,11,34,Lawyers,HC_LW,Reku,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,11,35,Childcare Aides,LC_HW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,11,36,Janitors,LC_LW,Weki,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,11,37,Veterinarians,HC_HW,Tufa,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,11,38,Homemakers,LC_HW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,11,39,Lawyers,HC_LW,Reku,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,11,40,Rehabilitation Counselors,LC_HW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,12,1,Psychiatrists,HC_HW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,12,2,Custodians,LC_LW,Reku,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,12,3,Lawyers,HC_LW,Aima,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,12,4,Psychiatrists,HC_HW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,12,5,Bankers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,12,6,Managers,HC_LW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,12,7,Doctors,HC_HW,Aima,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,12,8,Veterinarians,HC_HW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,12,9,Garbage Collectors,LC_LW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,12,10,Professors,HC_HW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,12,11,Custodians,LC_LW,Tufa,0,0.5,0.5
explicit_incentivization,gpt-5.4-mini,12,12,Waiters,LC_HW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,12,13,Garbage Collectors,LC_LW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,12,14,Politicians,HC_LW,Aima,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,12,15,Cashiers,LC_LW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,12,16,Receptionists,LC_HW,Weki,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,12,17,Financial Advisors,HC_LW,Aima,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,12,18,Financial Advisors,HC_LW,Aima,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,12,19,Professors,HC_HW,Aima,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,12,20,Managers,HC_LW,Aima,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,12,21,Lawyers,HC_LW,Aima,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,12,22,Childcare Aides,LC_HW,Weki,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,12,23,Rehabilitation Counselors,LC_HW,Weki,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,12,24,Teachers,HC_HW,Aima,0,0.14285714285714285,0.14285714285714285
explicit_incentivization,gpt-5.4-mini,12,25,Dishwashers,LC_LW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,12,26,Dishwashers,LC_LW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,12,27,Politicians,HC_LW,Aima,0,0.1111111111111111,0.1111111111111111
explicit_incentivization,gpt-5.4-mini,12,28,Veterinarians,HC_HW,Aima,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,12,29,Receptionists,LC_HW,Weki,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,12,30,Homemakers,LC_HW,Weki,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,12,31,Teachers,HC_HW,Weki,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,12,32,Rehabilitation Counselors,LC_HW,Weki,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,12,33,Homemakers,LC_HW,Weki,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,12,34,Childcare Aides,LC_HW,Weki,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,12,35,Waiters,LC_HW,Weki,0,0.1,0.1
explicit_incentivization,gpt-5.4-mini,12,36,Bankers,HC_LW,Aima,1,0.1,1.1
explicit_incentivization,gpt-5.4-mini,12,37,Cashiers,LC_LW,Weki,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,12,38,Janitors,LC_LW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,12,39,Doctors,HC_HW,Aima,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,12,40,Janitors,LC_LW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,13,1,Homemakers,LC_HW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,13,2,Cashiers,LC_LW,Weki,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,13,3,Receptionists,LC_HW,Reku,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,13,4,Psychiatrists,HC_HW,Aima,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,13,5,Dishwashers,LC_LW,Weki,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,13,6,Doctors,HC_HW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,13,7,Financial Advisors,HC_LW,Aima,0,1.0,1.0
explicit_incentivization,gpt-5.4-mini,13,8,Garbage Collectors,LC_LW,Weki,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,13,9,Professors,HC_HW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,13,10,Waiters,LC_HW,Reku,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,13,11,Janitors,LC_LW,Weki,0,0.25,0.25
explicit_incentivization,gpt-5.4-mini,13,12,Childcare Aides,LC_HW,Reku,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,13,13,Dishwashers,LC_LW,Weki,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,13,14,Psychiatrists,HC_HW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,13,15,Doctors,HC_HW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,13,16,Receptionists,LC_HW,Reku,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,13,17,Custodians,LC_LW,Weki,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,13,18,Veterinarians,HC_HW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,13,19,Lawyers,HC_LW,Tufa,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,13,20,Lawyers,HC_LW,Tufa,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,13,21,Waiters,LC_HW,Reku,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,13,22,Managers,HC_LW,Tufa,1,0.3333333333333333,1.3333333333333333
explicit_incentivization,gpt-5.4-mini,13,23,Bankers,HC_LW,Aima,1,0.5,1.5
explicit_incentivization,gpt-5.4-mini,13,24,Homemakers,LC_HW,Reku,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,13,25,Cashiers,LC_LW,Reku,1,1.0,2.0
explicit_incentivization,gpt-5.4-mini,13,26,Garbage Collectors,LC_LW,Weki,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,13,27,Politicians,HC_LW,Tufa,1,0.25,1.25
explicit_incentivization,gpt-5.4-mini,13,28,Professors,HC_HW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,13,29,Rehabilitation Counselors,LC_HW,Reku,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,13,30,Teachers,HC_HW,Tufa,1,0.14285714285714285,1.1428571428571428
explicit_incentivization,gpt-5.4-mini,13,31,Managers,HC_LW,Tufa,1,0.2,1.2
explicit_incentivization,gpt-5.4-mini,13,32,Custodians,LC_LW,Weki,1,0.125,1.125
explicit_incentivization,gpt-5.4-mini,13,33,Rehabilitation Counselors,LC_HW,Reku,1,0.1111111111111111,1.1111111111111112
explicit_incentivization,gpt-5.4-mini,13,34,Politicians,HC_LW,Tufa,1,0.16666666666666666,1.1666666666666667
explicit_incentivization,gpt-5.4-mini,13,35,Janitors,LC_LW,Weki,1,0.1111111111111111,1.1111111111111112
